Timestamp	Value	Min	Max	Avg	StartTimestamp
2014/04/01-11:43:01	0	-1	-1	-1	2014/04/01-11:43:01
2014/04/01-11:43:01	0	-1	-1	-1	2014/04/01-11:43:01
2014/04/01-11:43:29	253	253	253	126	2014/04/01-11:43:01
2014/04/01-11:43:40	2723	2723	2723	907	2014/04/01-11:43:01
2014/04/01-11:43:50	5348	5348	5348	1337	2014/04/01-11:43:01
2014/04/01-11:44:00	7996	7996	7996	1599	2014/04/01-11:43:01
2014/04/01-11:44:10	10517	10517	10517	1752	2014/04/01-11:43:01
2014/04/01-11:44:20	12948	12948	12948	1849	2014/04/01-11:43:01
2014/04/01-11:44:30	15699	15699	15699	1962	2014/04/01-11:43:01
2014/04/01-11:44:40	18477	18477	18477	2053	2014/04/01-11:43:01
2014/04/01-11:44:50	21179	21179	21179	2117	2014/04/01-11:43:01
2014/04/01-11:45:00	23709	23709	23709	2155	2014/04/01-11:43:01
2014/04/01-11:45:10	26000	26000	26000	2166	2014/04/01-11:43:01
2014/04/01-11:45:20	28599	28599	28599	2199	2014/04/01-11:43:01
2014/04/01-11:45:30	30950	30950	30950	2210	2014/04/01-11:43:01
2014/04/01-11:45:40	33425	33425	33425	2228	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	2219	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	2089	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	1973	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	1869	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	1775	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	1691	2014/04/01-11:43:01
2014/04/01-11:45:48	35516	35516	35516	1614	2014/04/01-11:43:01
2014/04/01-11:46:55	0	-1	-1	-1	2014/04/01-11:46:55
2014/04/01-11:47:07	1	1	1	1	2014/04/01-11:46:55
2014/04/01-11:51:44	0	-1	-1	-1	2014/04/01-11:51:44
2014/04/01-11:51:56	1	1	1	1	2014/04/01-11:51:44
2014/04/01-11:51:56	1	1	1	0	2014/04/01-11:51:44
2014/04/01-11:51:56	1	1	1	0	2014/04/01-11:51:44
