Timestamp	Value	Min	Max	Avg	StartTimestamp
2014/04/01-11:37:30	10	10	10	1	2014/04/01-11:36:46
2014/04/01-11:43:00	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:29	297	297	297	99	2014/04/01-11:43:00
2014/04/01-11:43:40	2785	2785	2785	696	2014/04/01-11:43:00
2014/04/01-11:43:50	5399	5399	5399	1079	2014/04/01-11:43:00
2014/04/01-11:44:00	8057	8057	8057	1342	2014/04/01-11:43:00
2014/04/01-11:44:10	10571	10571	10571	1510	2014/04/01-11:43:00
2014/04/01-11:44:20	13014	13014	13014	1626	2014/04/01-11:43:00
2014/04/01-11:44:30	15757	15757	15757	1750	2014/04/01-11:43:00
2014/04/01-11:44:40	18532	18532	18532	1853	2014/04/01-11:43:00
2014/04/01-11:44:50	21255	21255	21255	1932	2014/04/01-11:43:00
2014/04/01-11:45:00	23800	23800	23800	1983	2014/04/01-11:43:00
2014/04/01-11:45:10	26113	26113	26113	2008	2014/04/01-11:43:00
2014/04/01-11:45:20	28724	28724	28724	2051	2014/04/01-11:43:00
2014/04/01-11:45:30	31085	31085	31085	2072	2014/04/01-11:43:00
2014/04/01-11:45:40	33569	33569	33569	2098	2014/04/01-11:43:00
2014/04/01-11:45:50	35661	35661	35661	2097	2014/04/01-11:43:00
2014/04/01-11:45:57	35693	35693	35693	1982	2014/04/01-11:43:00
2014/04/01-11:46:08	35702	35702	35702	1879	2014/04/01-11:43:00
2014/04/01-11:46:18	35726	35726	35726	1786	2014/04/01-11:43:00
2014/04/01-11:46:18	35726	35726	35726	1701	2014/04/01-11:43:00
2014/04/01-11:46:18	35726	35726	35726	1623	2014/04/01-11:43:00
2014/04/01-11:46:47	35743	35743	35743	1554	2014/04/01-11:43:00
2014/04/01-11:46:54	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:47:11	16	16	16	8	2014/04/01-11:46:54
2014/04/01-11:51:43	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:57	8	8	8	4	2014/04/01-11:51:43
2014/04/01-11:52:11	45	45	45	15	2014/04/01-11:51:43
2014/04/01-11:52:22	63	63	63	15	2014/04/01-11:51:43
