Timestamp	Value	Min	Max	Avg	StartTimestamp
2014/04/01-11:43:00	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:29	400	400	400	133	2014/04/01-11:43:00
2014/04/01-11:43:40	2890	2890	2890	722	2014/04/01-11:43:00
2014/04/01-11:43:50	5505	5505	5505	1101	2014/04/01-11:43:00
2014/04/01-11:44:00	8162	8162	8162	1360	2014/04/01-11:43:00
2014/04/01-11:44:10	10678	10678	10678	1525	2014/04/01-11:43:00
2014/04/01-11:44:20	13118	13118	13118	1639	2014/04/01-11:43:00
2014/04/01-11:44:30	15863	15863	15863	1762	2014/04/01-11:43:00
2014/04/01-11:44:40	18639	18639	18639	1863	2014/04/01-11:43:00
2014/04/01-11:44:50	21367	21367	21367	1942	2014/04/01-11:43:00
2014/04/01-11:45:00	23913	23913	23913	1992	2014/04/01-11:43:00
2014/04/01-11:45:10	26222	26222	26222	2017	2014/04/01-11:43:00
2014/04/01-11:45:20	28832	28832	28832	2059	2014/04/01-11:43:00
2014/04/01-11:45:30	31194	31194	31194	2079	2014/04/01-11:43:00
2014/04/01-11:45:40	33679	33679	33679	2104	2014/04/01-11:43:00
2014/04/01-11:45:50	35676	35676	35676	2098	2014/04/01-11:43:00
2014/04/01-11:45:57	35706	35706	35706	1983	2014/04/01-11:43:00
2014/04/01-11:46:08	35715	35715	35715	1879	2014/04/01-11:43:00
2014/04/01-11:46:18	35739	35739	35739	1786	2014/04/01-11:43:00
2014/04/01-11:46:18	35739	35739	35739	1701	2014/04/01-11:43:00
2014/04/01-11:46:18	35739	35739	35739	1624	2014/04/01-11:43:00
2014/04/01-11:46:47	35756	35756	35756	1554	2014/04/01-11:43:00
2014/04/01-11:46:54	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:47:10	16	16	16	8	2014/04/01-11:46:54
2014/04/01-11:51:43	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:57	8	8	8	4	2014/04/01-11:51:43
2014/04/01-11:52:11	45	45	45	15	2014/04/01-11:51:43
2014/04/01-11:52:21	63	63	63	15	2014/04/01-11:51:43
